,id,dev response date,dev response,review date,userName,review,rating,isEdited,review title
759,35642292.0,2023-03-28T20:46:33Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-03-27 15:32:20,Eli mondragon,"I signed up for wifi and free phone service for 2 years.  No install fees…for 35$ a month. Why I was charged so much is wrong. I’m only paying for the price I was quoted, or I can cancel at anytime.",2,False,Wifi
760,34850781.0,2023-02-14T03:26:01Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  -DT,2023-02-13 00:29:17,SJM123,"Very simple to use. Some apps I give up on and go back to phoning payments in, LOL",5,False,No headache here!
761,34812469.0,2023-02-11T23:37:20Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-10 18:02:07,Grusenmeyer,Thanks this really helps saving time.,5,False,Appreciate you guys.
762,,,,2023-01-14 00:20:56,trynumber4,This was so quick and easy. Love it.,5,False,Quick
763,37998951.0,2023-07-31T10:23:15Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-07-31 21:56:55,igorhvac,I switched from Verizon and it’s perfect,5,True,The best mobile coverage
764,,,,2023-07-13 17:35:34,lohla B,Easy to use and set up ! No issues!,5,False,I love my service!
765,,,,2023-06-30 06:59:20,ninja read,I love it im not gonna switch for nothing,5,False,Thank you for awesome service
766,,,,2023-07-02 21:40:29,Pepper Daneswood,"Give Heidi customer service rep, who helped me today a raise. She was professional, patient, and extremely kind.",4,False,Router Setup
767,37440121.0,2023-07-04T14:14:44Z,"Sorry to hear that the app isn't working, uninstalling and reinstalling the app typically resolves this issue. If you need direct support, please visit https://community.spectrum.net/discussions and post a question so we can investigate ^JF",2023-06-30 13:56:10,masterofvideogames,"After spending about an hour troubleshooting the app, I can’t even get it to open properly. Stuck on an infinite login loop. I only have this app to make paying bills easier but honestly this is anything but.",1,False,Update Broke The App
768,,,,2023-05-15 03:26:03,syed tarakai,Super easy recommend every one to use this app,5,False,Awesome
769,30381903.0,2022-06-16T00:11:29Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app",2023-06-01 17:37:52,bdfan22229,"The app hasn’t worked in properly in months. It crashes every time I try to view or pay my bill. Heck, even the payment due date is wrong. We’re in June and my payment due date reflects January 1st. Do better Spectrum!",1,True,Zero stars
770,,,,2023-05-27 15:46:11,2manyupdates,"Can we get the correct projection, this constant updates is crazy!!!",3,False,Too many updates!!!
771,,,,2023-03-31 21:09:48,Amb1032,It works. Lol,5,False,Does everything you need it to do
772,36026107.0,2023-04-18T10:37:56Z,"We apologize for the poor experience and would like to look into this issue further. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can collect some additional information from you and about your experience. ^RJR",2023-04-17 01:13:03,Chuck norris895,"Sales will give you fake promises of $200 credit.
Customer support will redirect your calls several times on purpose.
Managers will lie to you saying you will get the credit in 2-3 billing cycles.
Then they will tell you its too late to complain.",1,False,Worst Company
773,35609594.0,2023-03-27T11:31:35Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-26 03:13:17,Chavezsixpack,"Easy to use, plain and simple.",5,False,Easy to use
774,35716388.0,2023-04-01T23:44:03Z,"The app is available on several different devices and updates are necessary to ensure that the app is current with constantly changing technology as well as to deploy bug fixes that may only impact select devices.  If you need direct support, please visit https://community.spectrum.net/discussions where you can post a question or feedback.
",2023-03-31 20:06:37,Chotzey,So annoying that I have to update this app so often! I don’t want the tv or phone service. I just want to pay for my overly expensive internet service. Why so many updates?,1,False,Just want to pay my bill
775,,,,2023-03-22 04:14:56,Sylvrgrs,The app is so easy I wish I had it long before now.,5,False,Sylvia R
776,35485782.0,2023-03-20T14:42:34Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-17 16:23:59,PerlaGue,Easy to understand and use,5,False,App
777,35330215.0,2023-03-11T19:24:50Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-03-10 16:56:27,bubbydog09,"Great service, great price. No problems at all.  
Beats att hand down.",5,False,Great fast wifi
778,,,,2023-03-15 19:20:01,Datch60,"It Seems like your always under maintenance.
Then you ask customers to reach out to you for help, privately, on Facebook or twitter. Those outfits are laying people off by the thousands. Sounds like a bad hole to go down.",1,False,Mobile app maintenance
779,34889780.0,2023-02-15T16:58:46Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-02-14 02:22:27,Mukhtar 47,Better service,5,False,Best service thanks
780,35119139.0,2023-02-28T11:52:00Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-02-28 19:50:43,Pat Kuster,I loved this app until a week ago and it just stopped working. I have deleted it and downloaded it again and again and it still doesn’t work.  Update:  no help from Spectrum.  App is just permanently unavailable.,1,True,MySpectrum App
781,34834885.0,2023-02-13T11:32:06Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-02-12 06:30:14,Bir ADANALI,The Best Customer Service By Rai The Best Of Spectrum Who She Was Very Professional At Her Department Thank Very Much Rai For Your Support And Service Was Provided By You..!🥰😘🥰,5,False,İNTERNET CONNECTIONS ISSUES FIXED
782,34623498.0,2023-02-01T23:31:37Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  -DT",2023-01-31 19:54:34,Aliah's Shadow,We don’t get a choice in our area. Spectrum is way to expensive! They don’t have to pay anything to provide us with Internet but they are charging us so much?,2,False,Monopoly!
783,34298548.0,2023-01-16T04:00:25Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-01-14 23:47:32,Kedrun,iPhone 12 mini. Latest firmware. Trying to set up a new equipment. The guy at the store told me that the app most likely won’t work and I’ll have to call support to activate new equipment. Waste of time,1,False,New customer. The app freezes after few clicks.
784,,,,2023-07-23 22:05:39,Fadwa23@,It’s jut an amazing apps. Easy to get urs payment done on time and a lots more. Thanks Spectrum!,5,False,I like it!
785,,,,2023-06-13 12:06:20,Pixwixful,The Wi-Fi speed is robust. We are enjoying the service.,5,False,Great Service
786,37553400.0,2023-07-08T19:22:43Z,"Thanks for taking the time to share your experience with us. Sorry to hear that your internet is not working correctly. For direct support, please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^JF     ",2023-07-07 13:28:49,oda773,Very simple. My app continues to say my router is disconnected and fiber modem status unavailable when WiFi is running smoothly. Know one can tell me why.,3,False,Router Disconnect
787,,,,2023-06-27 13:23:16,Abdou @,"Guys, be careful because if you don't set your billing payment to auto pay, they'll always overcharge you before your billing due and they will always Try to confuse you when you call them. Very 
Bad customer service👎",1,False,Billing  scam
788,,,,2023-06-22 00:18:41,Kamila 04,A very professional and easy to deal,4,False,Internet
789,,,,2023-05-25 17:32:12,Mr j 3738,Sonny did great job of answering questions and getting us new remote for visually impaired wife.,5,False,Vision impaired remote
790,,,,2023-05-25 22:43:55,bbox231,In n out service so thinking about changing..love spectrum for years but didn’t get coverage in Puerto Rico like all my friends did n suffered. Also feeling unsafe. Gut feeling.,3,False,Flaky
791,,,,2023-05-03 15:09:09,Catt2525,This is by far the best app for paying on line bills. It is so easy and fast.,5,False,Great app
792,,,,2023-04-07 14:41:46,fdfke fast,So easy and quick to navigate !,5,False,Love the app
793,36026072.0,2023-04-18T10:35:40Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-04-17 00:12:53,DoddlebugJohn,"Can’t get into my app and I don’t know why. I deleted it and install it again, still can’t get in",3,False,Frustrated
794,,,,2023-04-13 01:03:00,Porkbun990,East to follow interface. Services tab will show a connection issue with the modem from time to time,3,False,Spectrum Mobile Application
795,,,,2023-03-25 19:16:08,RaeeMonaee97,To say the Least they are the Best!,5,False,Internet Side of things
796,35785662.0,2023-04-05T10:32:02Z,"Sorry you are having trouble with logging in, if you need direct support,  please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^RJR ",2023-04-04 02:52:18,Blueskyebaby,I keep trying to open the app and it scans my face then just loads forever and never stops loading….. I literally can’t use the app,2,False,Won’t load…
797,35413485.0,2023-03-16T03:33:18Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-03-14 22:08:18,Yosyon2015,No one has this kind and exelent service just spectrum tv and internet.,5,False,Best of the best
798,,,,2023-03-10 21:19:43,Not a Karan :).,Love the ease of use quick and easy !!!!,5,False,Great app and service
799,,,,2023-02-25 02:09:40,CHRecovery,"Thank you spectrum, super easy to use!",5,False,Too easy
800,35171282.0,2023-03-02T19:48:17Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-03-01 16:10:33,Csm1974,I enjoy having cable. Unfortunately I think the prices are ridiculous. Way too high.,3,False,My viewpoint
801,34913701.0,2023-02-16T20:03:07Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-15 16:47:55,Mfalme123,Easy experience received my equipment super fast,5,False,Great job
802,34686420.0,2023-02-05T23:48:07Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-02-04 15:46:56,Washington26,Thank for your service,5,False,Excellent
803,34794994.0,2023-02-10T11:46:57Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-02-08 22:56:39,Carmeljen4u,Very helpful when I needed customer service and I love the channel line up..,4,False,Good service
804,34298557.0,2023-01-16T04:01:13Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-01-14 22:01:34,HS Routela,"Very impressessed how spectrum aap helped in installing new connection. No need to call helpdesk at all.

Thanks",5,False,Excellent UI - Simple Setup
805,,,,2023-07-26 21:38:21,glad you ask,This way the way to go,5,False,Quick and so very EASY
806,,,,2023-07-30 04:33:45,Yolkywarrior,The app is basically worthless. Some of the nice things in it. I will say is that I can pay my bill from the app. Everything else is pretty much garbage,2,False,Not helpful
807,,,,2023-06-23 00:25:39,Aizenbill,Thank you for your services.,5,False,Thanks.
808,,,,2023-07-11 13:56:47,etmcdowell,The app doesn’t allow one to access the “Billing” option. It’ll flash a quick “One Moment Please” and goes to a blank white screen.,2,False,Billing Tab is broken
809,37331272.0,2023-06-26T10:25:43Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-06-25 03:21:23,n274312,"every time I try to change my network password, the instructions direct me to a page that doesn’t exist, but sometimes it tells me to download the My Spectrum App (this app!!??)",1,False,can’t change my password????
810,,,,2023-06-14 08:41:24,Nicole Tainted,Not very good. After I got mobile service I can no longer see my internet info in the app. I have to go on the website to see such info. It’s needs to be more inclusive of all services. Will be deleting,1,False,No point
811,,,,2023-06-07 19:44:14,Kay1992!,It’s works for me it’s a good company and very helpful easy to use,5,False,Amazing
812,,,,2023-04-23 00:01:42,laylafff,That’s means it was quick and easy to pay my bill.,5,False,Q&E
813,,,,2023-02-17 21:56:40,Lizzypooh315,I love this app! It saves me a trip to the store 😄,5,False,Making payments
814,,,,2023-04-19 16:52:21,annoyed!! rediculous,You can NOT sign in or open app unless you AGREE to let spectrum share your information with others! Not everyone wants their information given out to anyone!,1,False,Share my information
815,,,,2023-04-11 13:29:57,By the Gig user,The app is useless for reviewing your past data usage or reconciling your past data usage with past bills and invoices.,2,False,Most Features Don’t Work
816,,,,2023-04-09 13:35:24,Gussielee65,They send way too many emails. If they cut it down it would be 5⭐️.,4,False,Emails
817,35785681.0,2023-04-05T10:33:03Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app ^RJR",2023-04-04 00:03:40,Lisalisa92009,Downloaded the mobile app to watch TV while traveling. App will open but I am not even given the chance to login. Keeps telling me it cannot process request. One more reason to cut cable.,1,False,App doesn’t work
818,35707602.0,2023-03-31T23:18:21Z,"I apologize for the app that is not opening.  Deleting and reinstalling the app usually resolves most issues. If you need direct support,  please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^ET",2023-03-30 20:50:23,frdgggui,Every time I go to use this app it says not available at this time. Gets old having to go through the website every time I want to do something with my account.,1,False,Never opens up
819,35313937.0,2023-03-10T11:41:26Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-03-09 01:16:38,Reyna's Phone,It’s so easy to find what I need but it’s confusing sometimes because there’s many ways to get around.,3,False,I love it!!
820,34918045.0,2023-02-17T03:11:52Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-02-15 20:50:26,1nvking1,Everything is working great so far Thank you,5,False,1st review
821,,,,2023-02-10 12:06:01,Naishel Bowie,I love that I can control everything from my app,5,False,Love Specteum App
822,,,,2023-02-15 20:11:25,18333433,"Spectrum steals your money from you. They change your bill and charge more without your knowledge, then say they can’t reimburse you because it was on your statement. Your cell phone company would not do this. Why is this ok?!",1,False,What a joke!
823,34889598.0,2023-02-15T16:46:19Z,"We're sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^STS
",2023-02-13 21:11:27,wheybichen,1 staring this app until they fix the issue with installing the Wi-Fi profile so I can connect to the spectrum mobile hotspots. Option to install Wi-Fi profile for iPhone 14 pro max doesn’t show up so I can’t connect to the hotspots.,1,False,Fix your app
824,34667427.0,2023-02-03T23:34:55Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app
",2023-02-02 19:51:12,Gravie train,Spectrum Internet is great!! It doesn’t buffer works fine for us.,5,False,Spectrum Internet
825,34143784.0,2023-01-07T12:01:03Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-06 03:44:30,ltl lizard,Lauren was extremely nice and very helpful I’d rate her a 10 plus employee.❤️,5,False,WiFi asst
826,,,,2023-06-30 14:54:31,BlackSheepskater,Simple to use.,5,False,Pay bills
827,,,,2023-07-21 13:43:56,Jr mick,Great service so far no complaints,4,False,Feed back
828,,,,2023-05-26 02:32:07,JM123end,Great service. Low prices. What more can I ask for !?,5,False,Spectrum is #1!
829,,,,2023-05-18 14:42:04,bigcalliber,It as easy as piece cake and everything fast,5,False,App
830,,,,2023-05-22 23:52:02,p4rti3an,"My Spectrum app stuck in loading. Tried uninstalling, reinstalling. Still the app is stuck in loading.",2,False,Stuck in loading fovever
831,35453446.0,2023-03-18T10:26:04Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-16 22:56:06,Libby30,The internet is fast the prices are great they are the real deal at Spectrum,5,False,Great Service
832,36118396.0,2023-04-23T13:24:06Z,"Sorry you are having trouble with logging in, if you need direct support,  please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^JF      ",2023-04-21 16:36:10,Antroid85,I’ve always had a tough time using the app but recently I haven’t even been able to log in. I’ve spent minutes waiting to log in but can never log in. So much for convenience.,1,False,Can’t log in
833,,,,2023-03-22 17:46:29,Work go gf oh gfh,Far to much of the same shows over and over!,3,False,Repetition
834,35534459.0,2023-03-22T20:26:07Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app -DT",2023-03-21 09:26:01,Cj5713,Since the changes I cannot stream to my TV.,4,False,Changes
835,34506546.0,2023-01-26T23:34:18Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-01-25 14:12:14,Ragyei2022@,‘’ The app is very convenient for payments and easily accessible. I love spectrum❤️,5,False,Spectrum Mobile App
836,35370266.0,2023-03-14T04:04:17Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-03-12 23:57:59,D35418565,"Thank you for updating app?..   Now the app does not work at all,   I click on app,  it brings up the spectrum logo then goes blank screen...  Please fix app and then leave it alone so we can use it for what it’s worth...",1,False,Last update on app
837,34998373.0,2023-02-21T19:18:23Z,"Thank you for taking the time to share your experience and provide feedback. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).",2023-02-20 16:15:49,Whatever @12,I think the internet is too high and your bill will go up without notice.,3,False,Bill
838,,,,2023-06-29 16:04:30,Slim Rider,Very easy and user friendly to use!!!,5,False,Spectrum App
839,,,,2023-06-23 18:45:29,Lulu2962,Better than Verizon and works great!,5,False,Internet
840,,,,2023-02-02 02:38:55,raglta,Sometime the service is low,5,False,Spectrum
841,,,,2023-04-23 15:51:43,Sherwood A,Their seems to be several outages since I’ve signed up.!,4,False,Outages
842,,,,2023-03-17 04:18:07,UliramR,"The monthly payment is too expensive for basic service, and often is being updated that I can’t see TV sometimes up to a week.",1,False,Not recomendable
843,34998353.0,2023-02-21T19:16:06Z,"Thanks for the feedback regarding the My Spectrum app. If you should have any questions please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  
",2023-02-20 15:52:47,bl@ckd0g,Always defaults to old account with no way to change default address to current location!,1,False,Moved and cannot access my current account
844,34531729.0,2023-01-28T11:32:45Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-01-27 04:36:31,Superbulous,"Also the app loads poorly - content appears in one spot and then gets pushed down as late content loads. Reeks of react native, flutter, or some other middle ware crap app",1,False,Can’t reset my modem because it says I haven’t paid… but I have paid
845,,,,2023-07-31 16:24:46,Star_moser,The app works well and the service is great!,5,False,Great service
846,35282933.0,2023-03-09T03:46:41Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-03-07 20:10:23,Gordo95696,Ive had spectrum for 2 years and its been a great service,5,False,Spectrum
847,,,,2023-06-27 20:30:10,hershey0606,"App hasn’t been working for about a week on iPad. I have restarted , deleted, turned office device.😢",3,False,App not working
848,36929689.0,2023-06-05T11:02:45Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-06-03 23:13:37,TallReviews,"Unable to save payment methods, unable to update existing credit card and clunky interface.",2,False,Payment Methods
849,36616246.0,2023-05-19T10:25:01Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-05-18 04:51:15,spectrum issues,"Slow internet, constant freezing and tiling of cable, some channels not appearing on second TV, and channel lineup has not been restored after meter updates by Spectrum 3 days ago!",1,False,Multiple issues!
850,35955028.0,2023-04-14T10:29:59Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-04-13 04:02:29,Johnny hoodz,I stay in loading screen can’t even pay my bill on this app it’s ridiculous only app on my phone that has trouble loading in.,1,False,App does not load in
851,,,,2023-01-11 02:59:35,R Val,"What can I say ….. Just Awesome, Amazing Internet service provider!!",5,False,Spectrum Internet Services
852,35186183.0,2023-03-03T12:35:44Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-03-02 01:52:14,chvyjb,They always have bad connections and router issues. Service is always delayed and customer service takes no responsibility.,1,False,Connection issues
853,,,,2023-02-01 00:08:01,sknewlin,Worst cable service and options available. Prices are ridiculously high and once locked in you do not qualify for new deals. Dropped and went with another company.,1,False,Rip off
854,34356669.0,2023-01-18T11:32:15Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-17 00:14:30,Barbie54321,Thanks it’s so easy to use the Spectrum App and make quick and easy payments,4,False,Ease of use
855,34173269.0,2023-01-09T11:32:25Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-08 03:57:48,lopez2376,This the first time using the app and I like it it’s easy,5,False,App
856,34114228.0,2023-01-05T16:14:07Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution.
",2023-01-04 05:44:41,Arikky baby,After internet outage and network is restored one or more device always stop working.,3,False,Frequent outage
857,,,,2023-07-07 23:50:04,Mj$119974343,Truly the fastest speed! I love the service.,5,False,Amazing Speed
858,,,,2023-06-17 17:48:31,Marti_Mar96,Works great. Never have issues,5,False,Great job
859,35580281.0,2023-03-25T10:31:56Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-23 18:17:42,dwayne 1964,Good job. Easy to use and make payment on the app,5,False,Good job
860,,,,2023-05-31 05:49:26,justalamekiddo,$122 dollars a month (which is higher than other internet providers) just for the service to constantly go out. A joke.,2,False,Insane.
861,,,,2023-05-14 03:27:35,<3 Em ✞,Randy from Florida was great helping me set up My Spectrum so I can pay thru app. Very knowledgeable & patient.,4,False,Great Customer Service
862,,,,2023-04-25 11:59:26,Laci 2004,Your monthly price’s are to high and because of this I am considering going with the other supplier that has quoted me a much lower price with the same service.,2,False,Monthly Price
863,,,,2023-04-20 16:39:26,Brian S. Deez,App literally won’t let me in. I tried redownloading it and no dice. No way to fix my broken wifi right now…but kinda makes sense when app isn’t working that wifi won’t be I guess…,1,False,Won’t load
864,,,,2023-04-07 21:05:32,Jademendoza10,They don’t have customer service! If you you to a store they don’t help ! I haven’t had service on my phone and they can’t do anything about it and I still pay,1,False,Don’t get this service!
865,,,,2023-03-31 20:53:13,Jupiter5G,"Thanks to Spectrum, I can no longer use their app on my I-pad.  The IOS is just “too old” for it….they should think about maintaining backward compatibility when they write new software !",1,False,Device compatibility
866,34823613.0,2023-02-13T03:36:32Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution.
",2023-02-12 00:48:44,5182 Sherwood ct,The app is never up to date on the version that it needs to be. The internet service always goes out. This is a very frustrating process to go through.,1,False,App
867,34188171.0,2023-01-09T23:49:16Z,"We will be happy to assist you. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can collect some additional information from you and about your experience.",2023-01-08 19:43:04,Javon's Auntie,Unable to go get new remote due to surgery. Requesting 1 be mailed to my Home. Please advise.,5,False,New Remote
868,34466588.0,2023-01-24T23:32:49Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  -DT",2023-01-23 18:21:41,katRules716,If u use a lot of data do not use this phone service!! I went over they advised me to switch then charged me. Today advised me to switch back yet neither plan is good for me!! And they wanted me to pay with a 25 dollar credit!! BYE SPECTRUM,1,False,Data
869,,,,2023-07-04 22:48:32,Madness1685,This app is so incredibly easy to use! Fast and simple.,4,False,Easy
870,,,,2023-05-07 16:44:22,Oscar480,Quick and easy,5,False,Spectrum app
871,,,,2023-06-18 00:36:28,VersaMax,"These updates are interruptive and offer marginal benefits (if any at all).  
Apps that are done properly, shouldn’t need monthly updates to fix “bugs”.",2,False,Excessive Forced Updates
