,id,dev response date,dev response,review date,userName,review,rating,isEdited,review title
122,34672036.0,2023-02-04T11:33:48Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-02-02 22:25:02,ken01mx,"I can’t see the amount I need to pay in the app and I have to go to the website. I also can manage my devices in the app, the option doesn’t appear in the services tap in the My spectrum app",4,False,App issue
123,,,,2023-02-06 10:22:45,theiradminsuck,"With the way things are now days, everyone uses everyone’s towers. Apparently Spectrum doesn’t use all the towers like the other carriers. Maybe it’s pride, maybe they don’t know they can, maybe they don’t realize Cricket had better cell phone coverage than they do? Maybe they don’t care; I hope that’s not the case.",2,False,Coverage
124,34676584.0,2023-02-04T23:33:20Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-02-05 07:42:09,libralady1022,I was lied to by your customer service rep. Switch my mobile service over. She went into my internet in change my account like I were a new customer been with Spectrum for a year than I was told the mobile service free for a year was for new customers only. All of this just to make a sell,2,True,Thank you
125,34399934.0,2023-01-20T13:22:25Z,We're sorry to hear about this issue and would love to see how we can help. Please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app to find answers to common issues or you can post additional feedback or ask a question so we can help you resolve the issue. ,2023-01-19 03:32:29,thx go bfbb,How come I can’t see my details on my text and call logs on my bill I have a 13 year old and I like to keep a check on who he text and calls and it says you can but on the app it won’t let me look at it I had Verizon but I swapped to y’all thinking that y’all had this available thank you browns family,2,False,Detail billing
126,,,,2023-03-04 16:45:35,Kimberly_Sandoval,I love how spectrum sends you an email before your payment is due- just in case you forget. The whole online paying is so fast and easy.,5,False,It’s great!
127,,,,2023-02-04 03:04:53,QDS111118229,This app is great. The biggest feature is that you are able to see when they decide to increase the prices,5,False,Price increases
128,34173288.0,2023-01-09T11:32:59Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-07 22:48:00,Inkline,!,5,False,Everything worked
129,34525937.0,2023-01-27T23:34:17Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-01-26 17:45:52,1257moveitorloseit,Very convenient for checking your balance and  paying your bill.,5,False,Bill Paying
130,,,,2023-01-11 15:07:13,Grampa north,Made a payment in less than two minutes.,5,False,Easy to use
131,35580268.0,2023-03-25T10:30:02Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-23 21:53:30,PCRB73,"We have used several internet/phone/tv services, and Spectrum has been the best by far. The price, service and reliability has been the best.",5,False,Best Internet Service
132,35490521.0,2023-03-20T19:52:31Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  -DT,2023-03-19 16:50:39,Connoristic_,Allows me to stay on top of my payments and enroll in auto pay plus a few other features. Works well.,5,False,Not bad
133,34804048.0,2023-02-11T00:32:59Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-09 14:31:12,bereal2,Have come a long way from where you once began ! Service n staff always nice and smart! They all have great common sense and know their jobs well!,5,False,Great service!
134,35567583.0,2023-03-24T10:49:26Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-22 20:14:56,Sidd657,Farahmand is excellent guy and pretty much expertise in his field like fining up the issues.,5,False,Internet slow speed issue fixed before scheduled time
135,,,,2023-03-18 03:20:24,Nostik85,It’s convenient when you walk into the store and the wait list is long. I’m aware of the kiosk in store but the app is a lot quicker,5,False,Convenient
136,,,,2023-03-08 16:08:30,Reignir,It’s nice to have an app where you can pay for internet bill. Very straightforward and easy to use.,5,False,Easy and convenient
137,,,,2023-03-04 07:09:58,Farahim,"I don’t know what gonna be in the future, but right know it’s good experience. Specially customer service people.",5,False,So far better experience
138,,,,2023-01-04 10:26:41,Kcdish,I love this app. It is easy to navigate and saves me time from having to call or wait in line to pay my bill.,5,False,Convenient
139,35597229.0,2023-03-27T04:18:09Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  -DT",2023-03-25 21:46:40,ukqbafhh,"I can never pay my bill on the app. This has been going on for over a year, i always end up having to log into a computer. I always have the latest phone and up to date software so it’s not my phone. When i click the billing section the screen always shows up blank. Totally useless.",1,False,Worst Bill Manager App
140,35370252.0,2023-03-14T04:02:44Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-03-12 21:13:49,Leebbo23,I like how it saves my information and makes payment of my bill quick and easy.,5,False,Love the app
141,,,,2023-03-17 15:22:05,Hannahs daddy,"The app on Apple TV has me wanting to look for a different streaming platform. When watching a recorded show and trying to fast forward through the advertisements, at a certain point the recording keeps jumping back to the beginning of the show.",2,False,The app on Apple TV is buggy
142,,,,2023-01-30 01:49:35,MaConstantine,"It’s a very good service but sometimes my internet shuts off when I play and stream, still like it though!!",5,False,Good service!!!
143,,,,2023-01-24 06:23:38,Kermie's Green Legs,Would be perfect if PayPal were a payment option,5,False,Would be perfect if PayPal were a payment option
144,34466578.0,2023-01-24T23:32:03Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-01-23 18:34:33,gc-xxx,Everything so far is really great. It’s easy to use the spectrum app and to get help and even pay my bill. Thank you,5,False,My service
145,34143488.0,2023-01-07T11:23:59Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-05 21:41:03,Sinsterone999,"It’s quick and easy, no hassle or having trouble with automotive system or the extra charge of talking to a representative.",5,False,.
146,34130200.0,2023-01-06T11:47:17Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-04 18:57:27,lisa.bishop,The Spectrum app is seamless and your bill is updated immediately. What could be easier than that!,5,False,Easy to Use
147,34143508.0,2023-01-07T11:26:58Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-06 00:35:08,OmaJen,I love the app because it brings up my info and I just have to click a few buttons.,5,False,Simple
148,35429023.0,2023-03-16T19:31:14Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app 
",2023-03-15 12:06:06,Tk23062,"For a while now my app isn’t working properly. I’m getting tired of it and it makes me not wanna go on it, and that’s where i have to PAY MY BILL. But for some time now, I’ve had to go on the website, log back in (if I remember my password) and then pay it. It’s getting very frustrating. 

FIX YOUR APP!",2,False,APP ISSUES
149,,,,2023-03-20 22:28:05,RayBeeAhh,"Everything I need customer service for is at my fingertips in the app. Bill pay, outage reporting, etc.",5,False,At my fingertips
150,35199758.0,2023-03-04T11:30:36Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-03 00:54:03,Thetruthlliveshere,They were pretty fast really. Better than what I was expecting for sure.,5,False,Extremely helpful. Good service.
151,35344351.0,2023-03-13T05:02:45Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-03-11 17:42:50,Cathrine Adamczyk,It was challenging setting up the app. I ended up having to call customer service at Spectrum for assistance. But making my payment was a breeze. So now that the hard part is done I’m looking forward to using Spectrums app!,3,False,First time
152,35625251.0,2023-03-28T04:35:17Z,Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^DC,2023-03-26 22:20:47,Nick’s house,I’m not that computer savvy so the app is very easy to use. Almost idiot proof it’s step-by-step and walks you through everything. Love it.,5,False,Rating on the spectrum app
153,35327641.0,2023-03-11T11:28:24Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-09 21:20:01,Deke 44-40,The is very easy to navigate and quick.  Have had no issues at all.,5,False,Easy to use
154,35494850.0,2023-03-21T03:47:00Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app -DT",2023-03-19 20:26:46,bebitaeveie,service it’s expensive and 80% of the time it lags or doesn’t work. Either give people discounts or better your service.,4,False,Spectrum charges an arm and a leg
155,35469435.0,2023-03-20T03:48:25Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-03-18 17:26:50,Sade Said.,Every month this app needs an update. I can’t just get on and pay my bill because every month that I open it. I have to update it in order to use it. It doesn’t make any sense that every month you have to make changes to the point where we have to update this stupid app.,1,False,Constant updates
156,35200186.0,2023-03-04T12:09:52Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-03 02:44:09,Icy-chan,"Magically fixed the internet when I clicked “restart modem” in the app… after restarting both the modem and router physically to no avail. 

Whatever voodoo this was, thanks!",5,False,Great!
157,,,,2023-02-03 22:01:06,Biggie1992,It was super easy and fast. You get to see everything thing your being charged for. I love the app.,5,False,Easy
158,,,,2023-01-21 18:28:01,Mackloveskiallah,The customer service agent stayed on the phone with me through all of my issues and made me feel like she cared!!,5,False,Exceptional!!
159,34136262.0,2023-01-06T19:30:39Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-01-05 15:42:27,FlavorSava,"Spectrum is an awful and abusive company that harrasses its customers non-stop with crack-of-dawn phone calls and rude customer service. If I didn’t live in a rural area where Spectrum was the only option, I would pay more just to to business with their competitors. 

I truly despise this company and urge others to reconsider before doing business with Spectrum.",1,False,Spectrum is an awful company
160,35314500.0,2023-03-10T12:05:12Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-09 02:45:53,LovUSpectrum,"This app makes paying my bill EXTREMELY easy! Like, too easy to even act like you forgot to pay it! It’s literally 2, maybe 3 clicks. Thanks Spectrum!!",5,False,Jess
161,30352929.0,2022-06-14T12:53:54Z,"We're sorry to hear about this issue and would love to see how we can help. Please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app to find answers to common issues or you can post additional feedback or ask a question so we can help you resolve the issue. ^PB
",2023-03-15 10:25:04,immisfit2u,The app often doesn’t work! Actually never had! And the service is garbage too! Never been so disgusted with a company as I am with everything spectrum including their app that still doesn’t log me in. I give up and am cancelling all of it! No way I’m paying services I don’t even get to use. It’s ridiculous!,1,True,This app is as bad as the service!
162,35067703.0,2023-02-25T11:21:17Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-02-23 23:33:46,ShannonRDH2020,I’ve been a customer for going on 2 years and have had zero issues. Great service!,5,False,Great service
163,34934119.0,2023-02-17T19:47:15Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-16 16:21:57,kimmy101,"Got the app specifically to be able to change the name of the Wi-Fi network, and it was incredibly easy to do so.",5,False,Changed Wi-Fi name
164,34860523.0,2023-02-14T11:39:49Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app ^RJR",2023-02-13 08:05:09,dndheggdjchvjxj,Why I downloaded the app the service page not same as the picture they showing there’s you can change your password and your Wi-Fi name from the app.,3,False,Showing app is the same
165,34531740.0,2023-01-28T11:35:01Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-01-26 23:36:19,Airsofty,"As stated, paying the bill is easy via the app. The issue I’ve run into is that the app fails to install the “spectrum profile” that I’ve tried to set up a few times now.",3,False,Fine for paying the bill
166,35243862.0,2023-03-07T03:48:57Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-03-05 22:12:57,Thomas Faw,Using the online app to restart the modem SS ID showed up and we were able to log on. Thanks for the app to recover your Internet.,5,False,SSID missing
167,34812466.0,2023-02-11T23:36:41Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-10 15:21:40,O Yaddy,The app is user-friendly. I can view everything going on with my service.,5,False,Rate
168,34531722.0,2023-01-28T11:31:37Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-01-27 04:18:05,Momma Gooch,I like the app and I enjoy watching shows. I just wish it worked more than it does. Not real happy with the Wi-Fi for this reason.,5,False,Wi-Fi
169,34506557.0,2023-01-26T23:35:11Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-01-25 14:42:03,Disappointed 9910,"Technician was very professional and fast, answered all questions and made sure we were connected!",5,False,New modem and router install
170,34406512.0,2023-01-20T23:02:13Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-01-19 19:49:37,ggdftbuhdejg,"It’s awesome, completely automated and easy. I wish I switched from AT&T sooner. So far spectrum is the best mobile and home internet I’ve ever used!",5,False,Love the app
171,34078216.0,2023-01-04T03:54:04Z,"Thanks for the feedback! If you should ever need direct support, want to ask a question or want provide additional feedback, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app -DT",2023-01-02 22:10:11,wtb3 46,"We are customers from Time Warner 10
Years ago. We just upgraded to Spectrum and had no idea as to how it would affect cost or changes to channel access.  Won’t know until it is done and we get a bill. 

I can’t believe that you cannot be precise as to the impact of an upgrade to channel access let alone our bill. 

As far as the quality of our service tech today. He was perfect, knowledgeable courteous, and most of all competent.  Bill B",3,False,Tech service
172,35567947.0,2023-03-24T11:08:13Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-23 06:25:29,@iamcarlahadden follow on IG,"Quick, easy and great customer service 24/7",5,False,No problems
173,35387586.0,2023-03-14T19:32:43Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-03-13 13:25:52,Mz.bigbonez,"I can always just go into the app & look at my account very easily, also make payments",5,False,Easy app
174,34268491.0,2023-01-13T11:32:57Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-12 01:44:56,JWR493,"Internet work great, it enough for streaming movies some gaming and the app is awesome. Super simple to keep track of make payments view payments etc.",5,False,Spectrum
175,,,,2023-02-01 03:50:22,SAB133,App used to be good for a utility company. It would show my equipment and allow me to diagnose problems and reboot. Latest app removed all functionality. Only thing I can do now is see the 800 number to call or look up troubleshooting articles. No real-time overview of my actual situation. Completely useless app now.,1,False,Latest update renders app useless
176,35344331.0,2023-03-13T05:00:55Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-03-11 17:26:34,Maddox IV,I love this app it makes paying my bill easier from anywhere keep up the good work.,5,False,John Review
177,34667472.0,2023-02-03T23:38:02Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-02 14:59:36,joekidd2,Customer service is top notch. I would have given 10 stars if available.,5,False,Review
178,35202677.0,2023-03-04T19:20:34Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-03-03 14:54:39,Taken Advatage Of 12/2020,"I prefer Spectrum, however, the increasing cost for Internet service, a modem & a router has increased to $100 monthly.

I'm looking for another provider. I have to because Spectrum has refused to accommodate a long standing customer.",3,False,Price To Expensive -Internet only
179,,,,2023-02-24 18:55:35,sprt1k,Why do you keep raising your prices every month for cable. I am looking for other option your price is getting to high.,4,False,Price
180,34562332.0,2023-01-30T11:33:29Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-28 22:30:18,A servant of The living God,"Extremely convenient, fast and simple. Every other company should follow their example.",5,False,Top notch
181,,,,2023-02-17 17:54:01,shanbeauty,I was late paying my bill in that didn’t charge me extra for late fee,5,False,Late payment
182,35453795.0,2023-03-18T11:17:07Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-03-17 06:00:36,Lilmae16,"The app itself is okay, however the actual internet is horrible. There’s outages every week it seems and just this week alone my internet has stopped working 4 times! I honestly don’t know why I keep giving my money to them.",2,False,Crappy
183,34713259.0,2023-02-07T00:06:20Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-02-05 13:55:12,ballzzzzz69420,"Very comprehensive and easy to use interface, the customer service chat is very fast and very helpful",5,False,Really good
184,,,,2023-02-01 11:46:03,Abby121121,Did the self install and it was easy. The site to load internet and Wi-Fi was also easy. It is a nice way to go.,5,False,Internet with Wi-Fi
185,,,,2023-01-26 11:20:00,Commanders1,So far so good it’s quick to pop up to next screen and does not lag speed some apps lag speed.,5,False,Great app
186,34324328.0,2023-01-17T04:18:37Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-01-15 22:53:35,hondawilly,I’ve had Spectrum for over a year now in Kentucky and I also had it while I lived in Hawaii. It is by far the best internet/Cable there is.,5,False,Awesome
187,35413497.0,2023-03-16T03:35:10Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-03-14 23:36:41,CarlyJaramillo,I’m always connected with great serviceand someone is always there for support when I need it! Satisfied to the fullest!,5,False,Great service
188,35067827.0,2023-02-25T11:30:48Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-02-24 01:52:56,sara Driskill,This makes bill paying so much easier,5,False,App
189,35370271.0,2023-03-14T04:05:16Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-03-12 21:54:21,JuicytheVix,"App hardly ever works, says I don’t even have any equipment and I do Internet is out almost every other day sometimes several times a day and I honestly don’t know what I’m even paying for they also up my bill every chance they get. Ridiculous company",1,False,Would rate entire service zero if I could
190,,,,2023-02-09 03:24:50,Fro'33,"With the new box, one cannot set the program in advance for watching later.? That was such a good feature, and wish you could bring it back. Thank you, Frank",3,False,"Changes,"
