author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs,tags
jesusramens,Servicio spectrum,Siempre contento con el servicio,Servicio spectrum,Siempre contento con el servicio,5.0,US,11.12,2023-06-29T21:18:16,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LU6o4OZMeAGgWDb3AvE0xdw,es;gl;it;pt;ca,
teetee68,So far so good,I’ve only used app a bit but so far it’s easy to navigate & has information I’m looking for.,So far so good,I’ve only used app a bit but so far it’s easy to navigate & has information I’m looking for.,4.0,US,11.12,2023-06-29T20:25:12,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LVdofBf_fgFyGpx_b1hxgfA,en,pricing;gameplay
Slim Rider,Spectrum App,Very easy and user friendly to use!!!,Spectrum App,Very easy and user friendly to use!!!,5.0,US,11.12,2023-06-29T16:04:30,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LrkK26Mlb-yptaF5I8IPStA,en,gameplay
Norma Q,First Use,"Very easy to set up and make my first payment using this app.
I would give this app a five star, but the first time I went to use it the system was down.",First Use,"Very easy to set up and make my first payment using this app.
I would give this app a five star, but the first time I went to use it the system was down.",4.0,US,11.12,2023-06-29T14:18:57,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L7eNW7Yhf6YYZcizwAWqOEA,en,pricing;gameplay
Nhctdgfhfsd,Get what you need and delete it,"In 6 hours, while I was sleeping, this app drained my battery from fully charged to 4%. No thank you.",Get what you need and delete it,"In 6 hours, while I was sleeping, this app drained my battery from fully charged to 4%. No thank you.",1.0,US,11.12,2023-06-29T11:42:09,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L-ikimTQKXk76RA2QmPVYqA,en,other
KTap37,Who’s controlling this App???,I can’t find any of my devices on the app. Then they mysteriously show up all disconnected. Then disappear again. All of my devices were disconnected from wifi and my router and modem are showing connected. I gave this app 2 stars because at least I can see my statements.,Who’s controlling this App???,I can’t find any of my devices on the app. Then they mysteriously show up all disconnected. Then disappear again. All of my devices were disconnected from wifi and my router and modem are showing connected. I gave this app 2 stars because at least I can see my statements.,2.0,US,11.12,2023-06-29T03:43:56,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Ldk9fraOtoDin1oZ78OQIhg,en,pricing;app_performance
MikeC269,Thieves,"They keep adding service onto my account nobody asked for, has to be illegal.",Thieves,"They keep adding service onto my account nobody asked for, has to be illegal.",1.0,US,11.12,2023-06-29T03:09:21,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LXdzPR9liPNAPb0dCuBcIIw,en,pricing;gameplay
Drew4800,Spectrum,Constant phone calls back to back when bills due I get it’s due I’ll pay it when I’m off work,Spectrum,Constant phone calls back to back when bills due I get it’s due I’ll pay it when I’m off work,3.0,US,11.12,2023-06-28T20:43:07,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L4XHXcOpI1smuEeJmNB7EfQ,en,pricing;app_performance
dclatk,Spectrum Experience,I have to give big kiddos to Spectrum The salesman and installer was top notch Very knowledgeable about everything. Nice guys I am so excited I’ll be saving so much money. My service so far has not had any problems. The help desk when I called we’re very helpful.,Spectrum Experience,I have to give big kiddos to Spectrum The salesman and installer was top notch Very knowledgeable about everything. Nice guys I am so excited I’ll be saving so much money. My service so far has not had any problems. The help desk when I called we’re very helpful.,5.0,US,11.12,2023-06-28T20:05:53,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LBfR9NIC3tc_cdvWPnekXQw,en,pricing;gameplay;app_performance
MARTINESKIVE,Se cae muy constantemente el internet,Es muy inestable,Se cae muy constantemente el internet,Es muy inestable,2.0,US,11.11,2023-06-28T06:33:17,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LFXnz3b_7-RgKI2qQggsMsA,es;ca;fr;gl;la,
Viclynndaw,Can upgrade all u want but can’t downgrade,U can upgrade easily on the app but spectrum makes it difficult to discontinue any of your services from the app and by phone.,Can upgrade all u want but can’t downgrade,U can upgrade easily on the app but spectrum makes it difficult to discontinue any of your services from the app and by phone.,3.0,US,11.11,2023-06-28T02:50:40,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LD0WJUWNmei1BUA1mVuaWzw,en,gameplay
Bay Ridge Internet,Torture Loop,Opened app and clicked on “re-set” the modem.  The app informs me that I can do this by downloading the app.  But wait—I’m already IN the app!  Why would the app tell me to download the app to do something?  Skynet torture?,Torture Loop,Opened app and clicked on “re-set” the modem.  The app informs me that I can do this by downloading the app.  But wait—I’m already IN the app!  Why would the app tell me to download the app to do something?  Skynet torture?,2.0,US,11.11,2023-06-28T02:20:09,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LflPT_5vX1rpzlg7-n2oP6Q,en,app_performance
Jameshjdjdjdjnzn,App doesn’t load.,Just a white screen when starting the app. Now tell me how sorry you are and direct me to social media instead of fixing app.,App doesn’t load.,Just a white screen when starting the app. Now tell me how sorry you are and direct me to social media instead of fixing app.,1.0,US,11.11,2023-06-28T01:53:21,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LjEnvZc2Lm7Bwzu8fhbYmDA,en,gameplay
hershey0606,App not working,"App hasn’t been working for about a week on iPad. I have restarted , deleted, turned office device.😢",App not working,"App hasn’t been working for about a week on iPad. I have restarted , deleted, turned office device.😢",3.0,US,11.11,2023-06-27T20:30:10,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L9QeQVUAqjT03EdrBGp7vrw,en,app_performance
Mad1881,Spectrum is terrible,I hate spectrum,Spectrum is terrible,I hate spectrum,1.0,US,11.11,2023-06-27T18:26:32,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L7VWgAbgsZc93YY_SQbeHdA,en;la;ca;es;gl,
Jkw10699,EASY!,App Made my payments 100xs easier.,EASY!,App Made my payments 100xs easier.,5.0,US,11.11,2023-06-27T17:44:13,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L7ntWExVJv9qZfVWGdXoUBg,en;fr;an;oc;af,gameplay;app_performance
Vestith,Great internet speed & price,Spectrum internet is great & covers over 4 T.Vs within my home and multiple tablets!!!!! The price is amazing also!!!!!,Great internet speed & price,Spectrum internet is great & covers over 4 T.Vs within my home and multiple tablets!!!!! The price is amazing also!!!!!,5.0,US,11.11,2023-06-27T16:19:51,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LoymvQNiqCd1GgSLA-Klatw,en,pricing;gameplay;app_performance
Abdou @,Billing  scam,"Guys, be careful because if you don't set your billing payment to auto pay, they'll always overcharge you before your billing due and they will always Try to confuse you when you call them. Very 
Bad customer service👎",Billing  scam,"Guys, be careful because if you don't set your billing payment to auto pay, they'll always overcharge you before your billing due and they will always Try to confuse you when you call them. Very 
Bad customer service👎",1.0,US,11.11,2023-06-27T13:23:16,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LaE0SpLpCN6Z64nh9r-DX7Q,en,pricing
beachtrax,Bad app,The My Spectrum app is not working on my iPhone or my Samsung phone since the “update”. I’ve tried all the “fixes”.,Bad app,The My Spectrum app is not working on my iPhone or my Samsung phone since the “update”. I’ve tried all the “fixes”.,1.0,US,11.11,2023-06-27T12:29:50,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LBAOWvkwTUUu3EV1iD0cSqw,en,app_performance
cmjack,Everything you need from your provider,"This app has all the features and information you might need from your provider such as troubleshooting, service alerts and billing so there is no need to call for service.",Everything you need from your provider,"This app has all the features and information you might need from your provider such as troubleshooting, service alerts and billing so there is no need to call for service.",4.0,US,11.11,2023-06-27T11:44:07,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LEc8q7_P0wY7vEyahMt6SaA,en,gameplay;app_performance
vgdssjn,I’m just going home,The new one,I’m just going home,The new one,5.0,US,11.11,2023-06-27T02:27:12,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LKRtrCIS8Z8KXzhyFCC0jFQ,en,
Linda 😢,I love this app!,"Having this app makes reviewing and paying my bill so much easier. It also makes reporting an outages a breeze. , No more having to sit on hold and wait for Customer Service. 🥳",I love this app!,"Having this app makes reviewing and paying my bill so much easier. It also makes reporting an outages a breeze. , No more having to sit on hold and wait for Customer Service. 🥳",5.0,US,11.11,2023-06-27T00:22:13,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L5ZYUjmHetnZSKbTvrNAQ5g,en,other
Tech help great,Tech support,Tech support was great. Trevor was fantastic,Tech support,Tech support was great. Trevor was fantastic,5.0,US,11.11,2023-06-26T21:49:57,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lsy0t8BxiuAflrtPPt1DXAA,en,pricing;gameplay
The Dinkleberg,Wi-Fi is slow.,I definitely don’t have the connection speeds I’m supposed to have. That’s pretty much it though.,Wi-Fi is slow.,I definitely don’t have the connection speeds I’m supposed to have. That’s pretty much it though.,4.0,US,11.11,2023-06-26T21:27:58,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LeGPOqeIRUwITZPVUMIm0NA,en,app_performance
TipShantell,Worse app ever,Stupid app applied my mobile spectrum bill to my internet and tv side. After I had previously clicked on it multiple times and taken screenshots of the payment for mobile then while on customers the app still switching to my internet and tv side even when I selected mobile fix this stupid glitch,Worse app ever,Stupid app applied my mobile spectrum bill to my internet and tv side. After I had previously clicked on it multiple times and taken screenshots of the payment for mobile then while on customers the app still switching to my internet and tv side even when I selected mobile fix this stupid glitch,1.0,US,11.11,2023-06-26T20:47:30,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LtVl1s9FY2x9KKgoqQOZiJA,en,app_performance
Kendra🤫,One-Click Away,"In my opinion, one of the best thing about this app is that it’s so convenient for your everyday cable, internet, or phone services. You are always connected to your services. One thing, I dislike is that the app my delay on notifying customers of outages.",One-Click Away,"In my opinion, one of the best thing about this app is that it’s so convenient for your everyday cable, internet, or phone services. You are always connected to your services. One thing, I dislike is that the app my delay on notifying customers of outages.",4.0,US,11.11,2023-06-26T19:39:55,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L13Kvr43oEMgtqbXxomN5jA,en,app_performance
loveetara1234568,Awesome,Love the app ! especially because you can make automatic payments when your account is due,Awesome,Love the app ! especially because you can make automatic payments when your account is due,5.0,US,11.11,2023-06-26T10:04:09,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L3i3GEMQ7feOb2tn3cH_iow,en,gameplay;app_performance
hahabest,Not working,This app hasn’t worked for several weeks.,Not working,This app hasn’t worked for several weeks.,1.0,US,11.11,2023-06-26T02:19:31,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LZeuANT6JOamHRY7BDk28ZA,en;af,
JD5662,Payments,"As long as I can pay through my checking account that would make it better. Would not put on automatic payment because I get paid at different times. This time I didn’t know I was past due. Usually I’m good at paying my bills on time.
Thanks",Payments,"As long as I can pay through my checking account that would make it better. Would not put on automatic payment because I get paid at different times. This time I didn’t know I was past due. Usually I’m good at paying my bills on time.
Thanks",5.0,US,11.11,2023-06-26T02:08:40,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LQy5KThljn8fbrs_GvqGFNA,en,
Whassup1,Payment website,"Your my spectrum website is awesome-clear,concise, extremely easy to navigate. Four seconds, and my bill is paid.Thank you!",Payment website,"Your my spectrum website is awesome-clear,concise, extremely easy to navigate. Four seconds, and my bill is paid.Thank you!",5.0,US,11.11,2023-06-26T01:43:00,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LCfuGlxRoIoGXyQ2ZBfbljw,en,
Cloud9💋,Payment easy,Easy to pay your cable bill on your phone,Payment easy,Easy to pay your cable bill on your phone,5.0,US,11.11,2023-06-25T18:43:15,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lm_cSW1ikeyjOAExlcGYmxA,en;fr,pricing
Buttercane,"Horrible company, immorale business","This company is rotten all the way up to its intensely corporate top layers. Forcing you to buy sub par internet and throttling you at every step of the way. 
If you do end up paying for their services, where many places like apartments force you to do, you will still get 2-3 calls a day from spam spectrum shilling other useless products.
The app on top of this steaming pile of **** hardly ever works, double charges your cards, and is perhaps the most unintuitive user experience ever designed.
They seem to be hyper greedy at the expense over you and everyone else they serve. Don’t expect good internet, service, or ease of use.
Do your best to get another internet provider like Starlink or AT&T. Anything is better than the conniving internet provider known as Spectrum.","Horrible company, immorale business","This company is rotten all the way up to its intensely corporate top layers. Forcing you to buy sub par internet and throttling you at every step of the way. 
If you do end up paying for their services, where many places like apartments force you to do, you will still get 2-3 calls a day from spam spectrum shilling other useless products.
The app on top of this steaming pile of **** hardly ever works, double charges your cards, and is perhaps the most unintuitive user experience ever designed.
They seem to be hyper greedy at the expense over you and everyone else they serve. Don’t expect good internet, service, or ease of use.
Do your best to get another internet provider like Starlink or AT&T. Anything is better than the conniving internet provider known as Spectrum.",1.0,US,11.11,2023-06-25T14:21:58,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L0ztaG-tRNPgOgQhD--OkbQ,en,pricing;gameplay;app_performance
n274312,can’t change my password????,"every time I try to change my network password, the instructions direct me to a page that doesn’t exist, but sometimes it tells me to download the My Spectrum App (this app!!??)",can’t change my password????,"every time I try to change my network password, the instructions direct me to a page that doesn’t exist, but sometimes it tells me to download the My Spectrum App (this app!!??)",1.0,US,11.11,2023-06-25T03:21:23,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L0pGnPDP1YRKgfkS_I2OSAw,en,gameplay;app_performance
EliasRamon(:),App,Simple to use. Nice use to troubleshoot problems. Wi-Fi pods are worth it.,App,Simple to use. Nice use to troubleshoot problems. Wi-Fi pods are worth it.,5.0,US,11.11,2023-06-25T01:56:50,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lqz9Vn-0rSwc7brbXIUvdlA,en,pricing;app_performance
DisgruntledSpectrumUser,Constantly going out.,"We’ve had spectrum for over a year now because it’s the only one our building offered. They constantly have blackouts and offer little to no support for resolving the issue other than simply waiting hours. If you have Verizon Fios available, please do yourself a favor and pay a little extra for the convenience of having uninterrupted Wi-Fi.",Constantly going out.,"We’ve had spectrum for over a year now because it’s the only one our building offered. They constantly have blackouts and offer little to no support for resolving the issue other than simply waiting hours. If you have Verizon Fios available, please do yourself a favor and pay a little extra for the convenience of having uninterrupted Wi-Fi.",1.0,US,11.11,2023-06-24T22:19:12,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LZUtfbF6gWAcurnHftstlqA,en,pricing;app_performance
2Much#trbl#,Service Tech & Pmt,"Great at both the tech time to serve abnormal issues and the payment processing is great, no confusion or unnecessary steps.",Service Tech & Pmt,"Great at both the tech time to serve abnormal issues and the payment processing is great, no confusion or unnecessary steps.",5.0,US,11.11,2023-06-24T20:01:30,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LlLUZVzoyoLjM7Vebq0lwtg,en,gameplay;app_performance
Valsie123,Awesome,We had Devon install our wifi today he was great and the internet is fast!,Awesome,We had Devon install our wifi today he was great and the internet is fast!,5.0,US,11.11,2023-06-24T16:29:01,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LjAiszPkmg-TRxOByUm3Jgg,en,app_performance
Bloody Aimz,Can’t complain,"Other than prices gradually increasing just like everything else in this world you can’t complain about spectrum compared to other internet companies, they have their outages but they fix them as soon as possible and have always been quick and easy through the app.",Can’t complain,"Other than prices gradually increasing just like everything else in this world you can’t complain about spectrum compared to other internet companies, they have their outages but they fix them as soon as possible and have always been quick and easy through the app.",5.0,US,11.11,2023-06-24T15:52:51,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LVARWwQT_Idb8n8xIP7xZtw,en,pricing;gameplay;app_performance
Dsrtgranny,Spectrum Billll,Paying Spectrum online is fast and easy. Better than mailing in payment or standing in line at the counter to pay.,Spectrum Billll,Paying Spectrum online is fast and easy. Better than mailing in payment or standing in line at the counter to pay.,5.0,US,11.11,2023-06-24T13:39:52,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L23vCnmHUSs44me_9IB3c2A,en,pricing
messyfushsticksonsteriods,Review,Amazing job you guys thank you for the hard work you do!!!,Review,Amazing job you guys thank you for the hard work you do!!!,5.0,US,11.11,2023-06-24T08:35:53,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LuFRhUyUg9D4_rcB4OtUnrQ,en,gameplay
AshyStashy,Great reliability,It’s great service,Great reliability,It’s great service,5.0,US,11.11,2023-06-24T01:20:43,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LtK8sDKN8MF6D8aa_pykFgg,en;ca;la;ro,pricing;gameplay
ibmilo,After update app won’t work,App does not work after update,After update app won’t work,App does not work after update,1.0,US,11.11,2023-06-24T01:11:00,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LUrJ6NywGHzpxa5U0cuj5jg,en;af;nl,app_performance
Slim Thugga Cuttie,Review,Great app quick and easy,Review,Great app quick and easy,5.0,US,11.11,2023-06-23T19:39:30,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Ll7C91btDWhSYSqv1qRjBlA,en;la,gameplay
Lulu2962,Internet,Better than Verizon and works great!,Internet,Better than Verizon and works great!,5.0,US,11.11,2023-06-23T18:45:29,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L8XwlmZ1kxKZ3_UzD2_W9lg,en;af;nl;da;de,gameplay
Aulani Hirayama,Love the App,It’s so convenient and so easy to navigate and pau your bill with just two clicks of a button.  They notify you when your bill is paid via text. I highly advice to download app!!!,Love the App,It’s so convenient and so easy to navigate and pau your bill with just two clicks of a button.  They notify you when your bill is paid via text. I highly advice to download app!!!,5.0,US,11.11,2023-06-23T16:30:45,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Ldy-IfvgHK6-VQDVNtrwwZg,en,pricing;gameplay;app_performance
Ar7ie,convenient,This app is very useful and convenient tool for bill payments,convenient,This app is very useful and convenient tool for bill payments,5.0,US,11.11,2023-06-23T15:48:43,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lk47C0krG_KxMo5rxPcH9nw,en,pricing;gameplay
Doeboy6789,Yes,Awesome,Yes,Awesome,5.0,US,11.11,2023-06-23T07:21:38,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lm7YbcMASQOZxZ-qYtKDJVQ,en;af;cy;an;nl,
Witch dragon trainer,Easy fast,The app is very easy to use. Makes payments much easier than sending a check in the mail. Absolutely love the app.,Easy fast,The app is very easy to use. Makes payments much easier than sending a check in the mail. Absolutely love the app.,5.0,US,11.11,2023-06-23T04:44:52,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LySKMNEQPbAsqu9enTFG7gw,en,gameplay
Aizenbill,Thanks.,Thank you for your services.,Thanks.,Thank you for your services.,5.0,US,11.11,2023-06-23T00:25:39,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LdKSZgRjOUIBAdyPhGdyZ4Q,en;fr,gameplay
Over it2023,Ugh,The app just spinning nothing else just spinning.. if I could find another company oh I would run to them. It’s always some w spectrum ALWAYS something,Ugh,The app just spinning nothing else just spinning.. if I could find another company oh I would run to them. It’s always some w spectrum ALWAYS something,1.0,US,11.11,2023-06-23T00:13:02,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LV7KDyEVig6rPKDfmPed9oA,en,gameplay;app_performance
Unsure70,After last update it just loads and loads,Never goes into the app just keeps loading.,After last update it just loads and loads,Never goes into the app just keeps loading.,2.0,US,11.11,2023-06-22T21:46:03,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lu-ay_7moizqq2c-Azsro3w,en,gameplay;app_performance
Stixxmann,Useful for basics,"Useful to pay Spectrum, but not really useful to the user. I can’t access my router and there are no controls for it. I can’t get anything other than data usage per line for the phones. 
I know they have way more information visible on their end, but we don’t get any of that…",Useful for basics,"Useful to pay Spectrum, but not really useful to the user. I can’t access my router and there are no controls for it. I can’t get anything other than data usage per line for the phones. 
I know they have way more information visible on their end, but we don’t get any of that…",4.0,US,11.11,2023-06-22T19:43:26,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LuFiCBteWFyct5nLx_JmMQQ,en,pricing;gameplay;app_performance
Alex fultz,Slow internet,Been having trouble with internet connection for a long time now. Internet is super slow trying to get it resolved.,Slow internet,Been having trouble with internet connection for a long time now. Internet is super slow trying to get it resolved.,3.0,US,11.11,2023-06-22T19:21:08,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LBV8_nQDSak4aYar353Dzqw,en,gameplay;app_performance
Devvrayvernon,Slow internet service,My name is devin vernon and my internet is running super slow if you could please help I’d appreciate it,Slow internet service,My name is devin vernon and my internet is running super slow if you could please help I’d appreciate it,2.0,US,11.11,2023-06-22T17:50:11,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LArYYviAZTWmgoymwQ3kE1A,en,gameplay;app_performance
Steph4968,Great!!,Great speedy service!!!,Great!!,Great speedy service!!!,4.0,US,11.11,2023-06-22T13:51:41,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LRQbuIKGSOTBPG8Fn4Gx73A,en;la;ro,
buikkdhhr,Fantastic app,"They make it ridiculously easy to pay your bill, which is really convenient and I have never came across the problem while using this app",Fantastic app,"They make it ridiculously easy to pay your bill, which is really convenient and I have never came across the problem while using this app",5.0,US,11.11,2023-06-22T13:02:24,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LiawLTVI74PjmK95OuJtrUQ,en,pricing;gameplay
hayliester,No I’m going anywhere I just,The only way I cannot I want,No I’m going anywhere I just,The only way I cannot I want,4.0,US,11.11,2023-06-22T07:02:16,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L-1_IIezUQ-TvAmnW5CzoSg,en,other
opheliane1980,For the new year to,I don’t know if you cannot,For the new year to,I don’t know if you cannot,4.0,US,11.11,2023-06-22T07:01:42,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lczoq8o3vFLlsyvvtjggPTA,en,gameplay
natasha.corkery,For me to get a,I’m not a big man in,For me to get a,I’m not a big man in,4.0,US,11.11,2023-06-22T06:55:13,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lt8v7pOdkJLm46VYoP4__Rg,en;da;no;nn;af,
Limikeen,Bad update,"Unable to check what devices are connected on the app after I updated.  
Also, spoke with “Tot” before to try to transfer my service. They added whole bunch of services and attempted to charge me WITHOUT my consent. They are literally robbing people…not even exaggerating. Literally want to give them negative stars as it shouldn’t be tolerated.",Bad update,"Unable to check what devices are connected on the app after I updated.  
Also, spoke with “Tot” before to try to transfer my service. They added whole bunch of services and attempted to charge me WITHOUT my consent. They are literally robbing people…not even exaggerating. Literally want to give them negative stars as it shouldn’t be tolerated.",1.0,US,11.11,2023-06-22T05:58:36,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LxUt8cFH1pewFqjwm_URmMg,en,pricing;app_performance
Kamila 04,Internet,A very professional and easy to deal,Internet,A very professional and easy to deal,4.0,US,11.11,2023-06-22T00:18:41,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838La-36621TRgHJNvB9UZ_siw,en;af,pricing;gameplay
Alyssapaw,USELESS,This app is the most useless thing in the world. I have to remove and redownload it everytime i want to pay my bill.,USELESS,This app is the most useless thing in the world. I have to remove and redownload it everytime i want to pay my bill.,1.0,US,11.11,2023-06-21T23:01:54,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LegMK5zUcnTEKT0S1b7E_Ig,en,pricing
Arrokidd,"App is fine, API is terrible!","Why is it that it can’t figure out whether or not my modem or router is connected when I see that the ethernet port light up? How come I can’t log in or reset my password because the API is down?
Whats the point in having a polished app, if the API prevents it from functioning half the time. I wish Spectrum wasn’t a telecom monopoly. 👎🏼👎🏼👎🏼","App is fine, API is terrible!","Why is it that it can’t figure out whether or not my modem or router is connected when I see that the ethernet port light up? How come I can’t log in or reset my password because the API is down?
Whats the point in having a polished app, if the API prevents it from functioning half the time. I wish Spectrum wasn’t a telecom monopoly. 👎🏼👎🏼👎🏼",1.0,US,,2023-06-21T21:45:53,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LCZDUqab_Yi3AWkbGQITFkg,en,
RatingWiz,Great App,Easy to use app with useful features.,Great App,Easy to use app with useful features.,5.0,US,,2023-06-21T21:09:57,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LgoMyS7JmZyUYQ6gsiXQLWA,en,
MamaTrombone,Easy to use,I can easily pay my bill and restart my equipment from the app. It works as it should.,Easy to use,I can easily pay my bill and restart my equipment from the app. It works as it should.,5.0,US,,2023-06-21T19:54:17,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LCxdmUo_ZUSErJ5tAOi7ZTw,en,
1st Cupcake,App,Easiest app to pay any bill with.,App,Easiest app to pay any bill with.,5.0,US,,2023-06-21T17:24:33,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LrUVpD0Ut3RQr-w4xOvo9mw,en,
xxx_Xan_xxx,"Removed My Review, Terrible for Updates","I made a review that I would edit every month to indicate that I have to update an app JUST to pay a bill but it got deleted. I probably had five updates but here’s number six: 11/16/12 Had to update just to pay a bill Seriously, stop trying to reinvent the wheel, it’s so annoying. update seven: 2/2023 have to update again to pay a bill update eight: 3/2023 must update to pay bill. update nine: 6/2023 cool still have to update to pay a bill","Removed My Review, Terrible for Updates","I made a review that I would edit every month to indicate that I have to update an app JUST to pay a bill but it got deleted. I probably had five updates but here’s number six: 11/16/12 Had to update just to pay a bill Seriously, stop trying to reinvent the wheel, it’s so annoying. update seven: 2/2023 have to update again to pay a bill update eight: 3/2023 must update to pay bill. update nine: 6/2023 cool still have to update to pay a bill",1.0,US,,2023-06-21T16:24:54,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LPLuLipHCTDBDboVzKnDvjw,en,
Bear Bear 2,Easy app and a Great company.,Couldn’t ask for better service once the human gets involved . Computer makes getting and fixing some things done easy but when I need a human it’s a little difficult. Overall I’m happy 😀,Easy app and a Great company.,Couldn’t ask for better service once the human gets involved . Computer makes getting and fixing some things done easy but when I need a human it’s a little difficult. Overall I’m happy 😀,5.0,US,,2023-06-21T15:25:01,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LGORrEPn5wC6UhBzZGikg2A,en,
.failure62,Too many updates,"Every single time go to use this or pay, have to endure an update?! Seriously? What benefit is this to customer? What purpose does it serve? Except wasting time and inconvenience, enough! If you want folks to use your app, make it Simple, easy, useful ! Make it make sense!",Too many updates,"Every single time go to use this or pay, have to endure an update?! Seriously? What benefit is this to customer? What purpose does it serve? Except wasting time and inconvenience, enough! If you want folks to use your app, make it Simple, easy, useful ! Make it make sense!",1.0,US,,2023-06-21T14:20:48,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lbmz5knMGICKBNWClIcIMdw,en,
Mkdd9003,Ssrvice,"We have amazing service, but being the only provider in town it amazes me they make us pay $85 a month when I started at $50. We’ve honestly talked about shutting down service as this costs as much as our water bill monthly which is extremely ridiculous.",Ssrvice,"We have amazing service, but being the only provider in town it amazes me they make us pay $85 a month when I started at $50. We’ve honestly talked about shutting down service as this costs as much as our water bill monthly which is extremely ridiculous.",4.0,US,11.11,2023-06-21T13:32:28,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LWL-H5YsS46LC9Sjh7woyxg,en,pricing
